timestamp,seq,latency_ms,jitter_ms,payload_size,lost_since_last,total_lost,loss_pct,processing_time_ms
1744287333.243707,22,9.315013885498047,1.0766983032226562,166,0,0,0.0,1.4529228210449219
1744287336.4233193,24,8.191108703613281,1008.1911087036133,164,0,0,0.0,1.4655590057373047
1744287338.042978,25,11.57522201538086,3.384113311767578,166,0,0,0.0,1.5387535095214844
1744287338.8576283,26,10.50257682800293,1.0726451873779297,164,0,0,0.0,2.4237632751464844
1744287340.171369,27,9.164810180664062,1.3377666473388672,164,0,0,0.0,1.7781257629394531
1744287340.6479838,28,8.537530899047852,0.6272792816162109,165,0,0,0.0,2.2258758544921875
1744287342.465983,29,11.761665344238281,3.2241344451904297,165,0,0,0.0,1.71661376953125
1744287343.0295334,30,9.110212326049805,2.6514530181884766,165,0,0,0.0,2.318143844604492
1744287344.6602476,31,9.065866470336914,0.044345855712890625,166,0,0,0.0,1.7583370208740234
1744287345.117109,32,10.574102401733398,1.5082359313964844,165,0,0,0.0,1.5149116516113281
1744287346.2847118,33,10.45989990234375,0.11420249938964844,163,0,0,0.0,1.9044876098632812
1744287353.587808,34,17.181396484375,6.72149658203125,165,0,0,0.0,1.9268989562988281
1744287356.7024665,35,9.402990341186523,7.778406143188477,163,0,0,0.0,2.05230712890625
1744287357.6048303,37,8.434772491455078,1008.4347724914551,164,0,0,0.0,1.5532970428466797
1744287364.6727622,38,8.419036865234375,0.015735626220703125,166,0,0,0.0,1.7366409301757812
1744287367.441548,39,43.903350830078125,35.48431396484375,164,0,0,0.0,1.8622875213623047
1744287372.9072454,40,12.073040008544922,31.830310821533203,166,0,0,0.0,2.3572444915771484
1744287375.703796,41,10.94818115234375,1.1248588562011719,163,0,0,0.0,2.045869827270508
1744287381.7256613,42,8.433103561401367,2.515077590942383,165,0,0,0.0,1.5099048614501953
1744287382.9187071,43,11.023283004760742,2.590179443359375,165,0,0,0.0,2.2482872009277344
1744287387.7367933,45,9.358882904052734,1009.3588829040527,166,0,0,0.0,1.5499591827392578
1744287388.663161,46,9.344816207885742,0.014066696166992188,164,0,0,0.0,2.489805221557617
1744287393.380049,47,9.885549545288086,0.5407333374023438,165,0,0,0.0,2.3202896118164062
1744287395.870927,48,10.02812385559082,0.14257431030273438,163,0,0,0.0,1.9450187683105469
1744287399.433569,49,9.353160858154297,0.6749629974365234,166,0,0,0.0,1.8410682678222656
1744287401.7043834,50,9.368181228637695,0.015020370483398438,162,0,0,0.0,1.8138885498046875
1744287402.5344496,51,9.182214736938477,0.18596649169921875,164,0,0,0.0,1.9330978393554688
1744287404.0700831,52,8.682489395141602,0.499725341796875,166,0,0,0.0,1.4958381652832031
1744287407.7532976,54,10.576248168945312,1010.5762481689453,164,0,0,0.0,1.7845630645751953
1744287409.7340138,55,44.69943046569824,34.12318229675293,163,0,0,0.0,2.2139549255371094
1744287411.837533,56,9.754657745361328,34.944772720336914,164,0,0,0.0,1.7039775848388672
1744287414.982245,58,10.17141342163086,1010.1714134216309,162,0,0,0.0,2.0399093627929688
1744287417.050557,59,50.112247467041016,39.940834045410156,164,0,0,0.0,1.9783973693847656
1744287418.7882285,60,16.60323143005371,33.509016036987305,163,0,0,0.0,1.6391277313232422
1744287420.332011,61,10.154962539672852,6.448268890380859,165,0,0,0.0,2.140045166015625
1744287430.2969282,62,12.072324752807617,1.9173622131347656,165,0,0,0.0,1.9011497497558594
1744287430.964124,63,10.290384292602539,1.7819404602050781,164,0,0,0.0,1.9652843475341797
1744287432.1847377,64,18.738269805908203,8.447885513305664,163,0,0,0.0,2.0449161529541016
1744287434.8768363,65,43.77484321594238,25.03657341003418,163,0,0,0.0,2.1317005157470703
1744287437.8335094,66,17.97008514404297,25.804758071899414,166,0,0,0.0,1.873016357421875
1744287439.4261293,67,8.691549301147461,9.278535842895508,161,0,0,0.0,1.8990039825439453
1744287441.9237769,68,8.42142105102539,0.2701282501220703,165,0,0,0.0,1.6446113586425781
1744287480.3667538,69,9.548664093017578,1.1272430419921875,165,0,0,0.0,1.7838478088378906
1744287482.299552,70,10.162115097045898,0.6134510040283203,163,0,0,0.0,1.8303394317626953
1744287483.4589508,71,8.807897567749023,1.354217529296875,166,0,0,0.0,1.9545555114746094
1744287485.5463846,72,9.718179702758789,0.9102821350097656,163,0,0,0.0,2.1927356719970703
1744287488.567695,73,10.861873626708984,1.1436939239501953,164,0,0,0.0,1.6884803771972656
